ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2020-01-02,72.53283466039139,71.07654763648213,73.3617517625666,72.53283466039139,72.53283466039139,-0.3354097152050322,-0.3354097152050322,-0.3354097152050322,-0.034309535374847065,-0.034309535374847065,-0.034309535374847065,-0.30110017983018506,-0.30110017983018506,-0.30110017983018506,0.0,0.0,0.0,72.19742494518636
2020-01-03,72.60533448309428,71.15569343882932,73.40310174594366,72.60533448309428,72.60533448309428,-0.2977154506633435,-0.2977154506633435,-0.2977154506633435,-0.046035939199785866,-0.046035939199785866,-0.046035939199785866,-0.2516795114635576,-0.2516795114635576,-0.2516795114635576,0.0,0.0,0.0,72.30761903243094
2020-01-04,72.67783430579716,71.40464254743696,73.65515612405399,72.67783430579716,72.67783430579716,-0.1759005385534273,-0.1759005385534273,-0.1759005385534273,0.02429762412136266,0.02429762412136266,0.02429762412136266,-0.20019816267478993,-0.20019816267478993,-0.20019816267478993,0.0,0.0,0.0,72.50193376724374
2020-01-05,72.75033412850004,71.44722216109739,73.70502524406882,72.75033412850004,72.75033412850004,-0.1490857559819827,-0.1490857559819827,-0.1490857559819827,-0.00030259670776847976,-0.00030259670776847976,-0.00030259670776847976,-0.14878315927421423,-0.14878315927421423,-0.14878315927421423,0.0,0.0,0.0,72.60124837251806
2020-01-06,72.82283395120294,71.65668824634372,73.82702862217904,72.82283395120294,72.82283395120294,-0.20084891900378665,-0.20084891900378665,-0.20084891900378665,-0.10131879899669521,-0.10131879899669521,-0.10131879899669521,-0.09953012000709144,-0.09953012000709144,-0.09953012000709144,0.0,0.0,0.0,72.62198503219915
2020-01-07,72.78612187242213,71.69887138021807,73.92124065325518,72.78612187242213,72.78612187242213,0.014460019106422091,0.014460019106422091,0.014460019106422091,0.0689076887712732,0.0689076887712732,0.0689076887712732,-0.054447669664851116,-0.054447669664851116,-0.054447669664851116,0.0,0.0,0.0,72.80058189152855
2020-01-08,72.74940979364133,71.76273765647056,74.01262975380921,72.74940979364133,72.74940979364133,0.07335642850270314,0.07335642850270314,0.07335642850270314,0.08876155738607486,0.08876155738607486,0.08876155738607486,-0.015405128883371713,-0.015405128883371713,-0.015405128883371713,0.0,0.0,0.0,72.82276622214404
2020-01-09,72.71269771486054,71.58359085160065,73.92149240677493,72.71269771486054,72.71269771486054,-0.01839436295444668,-0.01839436295444668,-0.01839436295444668,-0.03430953537497444,-0.03430953537497444,-0.03430953537497444,0.015915172420527764,0.015915172420527764,0.015915172420527764,0.0,0.0,0.0,72.69430335190609
2020-01-10,72.67598563607974,71.56373550456892,73.846730506239,72.67598563607974,72.67598563607974,-0.007976182948756155,-0.007976182948756155,-0.007976182948756155,-0.046035939200191375,-0.046035939200191375,-0.046035939200191375,0.03805975625143522,0.03805975625143522,0.03805975625143522,0.0,0.0,0.0,72.66800945313099
2020-01-11,72.63927355729894,71.61335716262015,73.89104800639171,72.63927355729894,72.63927355729894,0.07413662999710408,0.07413662999710408,0.07413662999710408,0.02429762412147402,0.02429762412147402,0.02429762412147402,0.04983900587563005,0.04983900587563005,0.04983900587563005,0.0,0.0,0.0,72.71341018729603
2020-01-12,72.60256147851814,71.54679808464006,73.78112854349799,72.60256147851814,72.60256147851814,0.050051900177482976,0.050051900177482976,0.050051900177482976,-0.0003025967078456253,-0.0003025967078456253,-0.0003025967078456253,0.0503544968853286,0.0503544968853286,0.0503544968853286,0.0,0.0,0.0,72.65261337869562
2020-01-13,72.56584939973733,71.39617191946765,73.62058179486812,72.56584939973733,72.56584939973733,-0.06230075619015408,-0.06230075619015408,-0.06230075619015408,-0.10131879899667508,-0.10131879899667508,-0.10131879899667508,0.039018042806521,0.039018042806521,0.039018042806521,0.0,0.0,0.0,72.50354864354718
2020-01-14,72.52913732095655,71.47208423849871,73.76416450938072,72.52913732095655,72.52913732095655,0.08446976904253789,0.08446976904253789,0.08446976904253789,0.06890768877145052,0.06890768877145052,0.06890768877145052,0.01556208027108737,0.01556208027108737,0.01556208027108737,0.0,0.0,0.0,72.61360708999909
2020-01-16,72.45571316339495,71.1927136118697,73.41083294281836,72.45571316339495,72.45571316339495,-0.10148420678135137,-0.10148420678135137,-0.10148420678135137,-0.034309535375101806,-0.034309535375101806,-0.034309535375101806,-0.06717467140624955,-0.06717467140624955,-0.06717467140624955,0.0,0.0,0.0,72.3542289566136
2020-01-17,72.41900108461415,71.15521799604109,73.41846941205029,72.41900108461415,72.41900108461415,-0.17145225086915672,-0.17145225086915672,-0.17145225086915672,-0.046035939199798336,-0.046035939199798336,-0.046035939199798336,-0.12541631166935838,-0.12541631166935838,-0.12541631166935838,0.0,0.0,0.0,72.247548833745
2020-01-18,72.38228900583334,71.13119682965525,73.3706285139253,72.38228900583334,72.38228900583334,-0.16944027395212283,-0.16944027395212283,-0.16944027395212283,0.02429762412136553,0.02429762412136553,0.02429762412136553,-0.19373789807348835,-0.19373789807348835,-0.19373789807348835,0.0,0.0,0.0,72.21284873188122
2020-01-19,72.34557692705255,70.93792656772654,73.18975163188873,72.34557692705255,72.34557692705255,-0.27125021140994515,-0.27125021140994515,-0.27125021140994515,-0.00030259670797345647,-0.00030259670797345647,-0.00030259670797345647,-0.2709476147019717,-0.2709476147019717,-0.2709476147019717,0.0,0.0,0.0,72.0743267156426
2020-01-20,72.30886484827175,70.71901383842075,72.96359672722804,72.30886484827175,72.30886484827175,-0.4569628298577619,-0.4569628298577619,-0.4569628298577619,-0.10131879899663637,-0.10131879899663637,-0.10131879899663637,-0.35564403086112556,-0.35564403086112556,-0.35564403086112556,0.0,0.0,0.0,71.851902018414
2020-01-21,72.27215276949096,70.80272716924475,73.05672651957428,72.27215276949096,72.27215276949096,-0.37734988157011795,-0.37734988157011795,-0.37734988157011795,0.06890768877162784,0.06890768877162784,0.06890768877162784,-0.4462575703417458,-0.4462575703417458,-0.4462575703417458,0.0,0.0,0.0,71.89480288792085
2020-01-23,72.19872861192935,70.31431824286489,72.61457233406489,72.19872861192935,72.19872861192935,-0.6727008814250507,-0.6727008814250507,-0.6727008814250507,-0.03430953537522918,-0.03430953537522918,-0.03430953537522918,-0.6383913460498216,-0.6383913460498216,-0.6383913460498216,0.0,0.0,0.0,71.52602773050431
2020-01-24,72.16201653314856,70.2198775400752,72.53027899836735,72.16201653314856,72.16201653314856,-0.7823867676943197,-0.7823867676943197,-0.7823867676943197,-0.04603593919984748,-0.04603593919984748,-0.04603593919984748,-0.7363508284944723,-0.7363508284944723,-0.7363508284944723,0.0,0.0,0.0,71.37962976545424
2020-01-25,72.12530445436776,70.13994264926147,72.40862543246675,72.12530445436776,72.12530445436776,-0.8089063108852742,-0.8089063108852742,-0.8089063108852742,0.02429762412147688,0.02429762412147688,0.02429762412147688,-0.833203935006751,-0.833203935006751,-0.833203935006751,0.0,0.0,0.0,71.31639814348249
2020-01-26,72.08859237558697,70.02402918438602,72.31727210118284,72.08859237558697,72.08859237558697,-0.9275534518472902,-0.9275534518472902,-0.9275534518472902,-0.00030259670756220536,-0.00030259670756220536,-0.00030259670756220536,-0.927250855139728,-0.927250855139728,-0.927250855139728,0.0,0.0,0.0,71.16103892373968
2020-01-27,72.05188029680617,69.82719993553013,72.08833109043177,72.05188029680617,72.05188029680617,-1.1182258976029567,-1.1182258976029567,-1.1182258976029567,-0.10131879899659764,-0.10131879899659764,-0.10131879899659764,-1.016907098606359,-1.016907098606359,-1.016907098606359,0.0,0.0,0.0,70.93365439920322
2020-01-28,72.01516821802537,69.87124036023113,72.12826803186515,72.01516821802537,72.01516821802537,-1.0318367565841646,-1.0318367565841646,-1.0318367565841646,0.06890768877163682,0.06890768877163682,0.06890768877163682,-1.1007444453558015,-1.1007444453558015,-1.1007444453558015,0.0,0.0,0.0,70.9833314614412
2020-01-30,71.94174406046378,69.47010699497878,71.79585616788908,71.94174406046378,71.94174406046378,-1.2805510417935808,-1.2805510417935808,-1.2805510417935808,-0.03430953537520089,-0.03430953537520089,-0.03430953537520089,-1.2462415064183798,-1.2462415064183798,-1.2462415064183798,0.0,0.0,0.0,70.66119301867019
2020-01-31,71.90503198168298,69.4469681493393,71.7371424613454,71.90503198168298,71.90503198168298,-1.3521570297301506,-1.3521570297301506,-1.3521570297301506,-0.0460359392001056,-0.0460359392001056,-0.0460359392001056,-1.306121090530045,-1.306121090530045,-1.306121090530045,0.0,0.0,0.0,70.55287495195283
2020-02-01,71.86831990290219,69.55444838733523,71.7615456153,71.86831990290219,71.86831990290219,-1.3323644841999143,-1.3323644841999143,-1.3323644841999143,0.024297624121588243,0.024297624121588243,0.024297624121588243,-1.3566621083215025,-1.3566621083215025,-1.3566621083215025,0.0,0.0,0.0,70.53595541870227
2020-02-02,71.83160782412138,69.3468363156311,71.67682024804749,71.83160782412138,71.83160782412138,-1.3979361723883015,-1.3979361723883015,-1.3979361723883015,-0.00030259670769003074,-0.00030259670769003074,-0.00030259670769003074,-1.3976335756806113,-1.3976335756806113,-1.3976335756806113,0.0,0.0,0.0,70.43367165173308
2020-02-03,71.79489574534058,69.08909456201842,71.32489134807403,71.79489574534058,71.79489574534058,-1.5303979810858932,-1.5303979810858932,-1.5303979810858932,-0.10131879899674885,-0.10131879899674885,-0.10131879899674885,-1.4290791820891444,-1.4290791820891444,-1.4290791820891444,0.0,0.0,0.0,70.26449776425468
2020-02-04,71.75818366655979,69.2582524718423,71.44008269298075,71.75818366655979,71.75818366655979,-1.3824042461241717,-1.3824042461241717,-1.3824042461241717,0.06890768877181414,0.06890768877181414,0.06890768877181414,-1.4513119348959858,-1.4513119348959858,-1.4513119348959858,0.0,0.0,0.0,70.37577942043562
2020-02-06,71.6847595089982,69.04516957040019,71.40810782488673,71.6847595089982,71.6847595089982,-1.504965825708779,-1.504965825708779,-1.504965825708779,-0.03430953537482193,-0.03430953537482193,-0.03430953537482193,-1.4706562903339568,-1.4706562903339568,-1.4706562903339568,0.0,0.0,0.0,70.17979368328942
2020-02-07,71.64804743021739,69.07238648692326,71.2252553372208,71.64804743021739,71.64804743021739,-1.5156321502968304,-1.5156321502968304,-1.5156321502968304,-0.04603593920015471,-0.04603593920015471,-0.04603593920015471,-1.4695962110966756,-1.4695962110966756,-1.4695962110966756,0.0,0.0,0.0,70.13241527992056
2020-02-08,71.6113353514366,69.0778678581196,71.27980838970187,71.6113353514366,71.6113353514366,-1.4386271238207218,-1.4386271238207218,-1.4386271238207218,0.024297624121479747,0.024297624121479747,0.024297624121479747,-1.4629247479422014,-1.4629247479422014,-1.4629247479422014,0.0,0.0,0.0,70.17270822761587
2020-02-09,71.5746232726558,69.04487551521883,71.28403680958851,71.5746232726558,71.5746232726558,-1.4522960228780355,-1.4522960228780355,-1.4522960228780355,-0.00030259670771648776,-0.00030259670771648776,-0.00030259670771648776,-1.4519934261703191,-1.4519934261703191,-1.4519934261703191,0.0,0.0,0.0,70.12232724977777
2020-02-10,71.537911193875,68.81863862545772,71.09530145800969,71.537911193875,71.537911193875,-1.539583192930221,-1.539583192930221,-1.539583192930221,-0.10131879899671015,-0.10131879899671015,-0.10131879899671015,-1.438264393933511,-1.438264393933511,-1.438264393933511,0.0,0.0,0.0,69.99832800094478
2020-02-11,71.5011991150942,68.98602396686111,71.28663253626445,71.5011991150942,71.5011991150942,-1.3543629482069774,-1.3543629482069774,-1.3543629482069774,0.06890768877128876,0.06890768877128876,0.06890768877128876,-1.4232706369782662,-1.4232706369782662,-1.4232706369782662,0.0,0.0,0.0,70.14683616688721
2020-02-18,71.66175454573543,69.20641284289948,71.40415954771483,71.66175454573543,71.66175454573543,-1.3391910585109574,-1.3391910585109574,-1.3391910585109574,0.06890768877146608,0.06890768877146608,0.06890768877146608,-1.4080987472824233,-1.4080987472824233,-1.4080987472824233,0.0,0.0,0.0,70.32256348722447
2020-02-24,71.79937348628506,68.95387034849821,71.2287169428991,71.79937348628506,71.79937348628506,-1.8092676702898063,-1.8092676702898063,-1.8092676702898063,-0.1013187989966513,-0.1013187989966513,-0.1013187989966513,-1.7079488712931552,-1.7079488712931552,-1.7079488712931552,0.0,0.0,0.0,69.99010581599525
2020-02-27,71.86818295655988,68.66137133545689,71.07772069572371,71.86818295655988,71.86818295655988,-2.0168710546569395,-2.0168710546569395,-2.0168710546569395,-0.0343095353746977,-0.0343095353746977,-0.0343095353746977,-1.9825615192822417,-1.9825615192822417,-1.9825615192822417,0.0,0.0,0.0,69.85131190190293
2020-02-29,71.9140559367431,68.65374676914371,70.93753652099592,71.9140559367431,71.9140559367431,-2.1759458571568913,-2.1759458571568913,-2.1759458571568913,0.024297624121558194,0.024297624121558194,0.024297624121558194,-2.2002434812784495,-2.2002434812784495,-2.2002434812784495,0.0,0.0,0.0,69.7381100795862
2020-03-01,71.93699242683469,68.45242109478087,70.80596189622189,71.93699242683469,71.93699242683469,-2.3167218599672084,-2.3167218599672084,-2.3167218599672084,-0.00030259670751020464,-0.00030259670751020464,-0.00030259670751020464,-2.3164192632596983,-2.3164192632596983,-2.3164192632596983,0.0,0.0,0.0,69.62027056686749
2020-03-02,71.9599289169263,68.33268837741412,70.49745051638877,71.9599289169263,71.9599289169263,-2.537322509976217,-2.537322509976217,-2.537322509976217,-0.101318798996594,-0.101318798996594,-0.101318798996594,-2.436003710979623,-2.436003710979623,-2.436003710979623,0.0,0.0,0.0,69.42260640695008
2020-03-03,71.98286540701791,68.35060276462521,70.5988076329348,71.98286540701791,71.98286540701791,-2.4889726911476817,-2.4889726911476817,-2.4889726911476817,0.06890768877165236,0.06890768877165236,0.06890768877165236,-2.557880379919334,-2.557880379919334,-2.557880379919334,0.0,0.0,0.0,69.49389271587023
2020-03-05,72.02873838720112,68.02015914641923,70.35481586563418,72.02873838720112,72.02873838720112,-2.838540658717498,-2.838540658717498,-2.838540658717498,-0.034309535374825076,-0.034309535374825076,-0.034309535374825076,-2.804231123342673,-2.804231123342673,-2.804231123342673,0.0,0.0,0.0,69.19019772848362
2020-03-06,72.05167487729273,67.94970022879033,70.18651655996896,72.05167487729273,72.05167487729273,-2.972775583575493,-2.972775583575493,-2.972775583575493,-0.046035939199909046,-0.046035939199909046,-0.046035939199909046,-2.9267396443755844,-2.9267396443755844,-2.9267396443755844,0.0,0.0,0.0,69.07889929371723
2020-03-07,72.07461136738432,67.92687863593875,70.22110260384154,72.07461136738432,72.07461136738432,-3.0233583259850145,-3.0233583259850145,-3.0233583259850145,0.024297624121559624,0.024297624121559624,0.024297624121559624,-3.0476559501065745,-3.0476559501065745,-3.0476559501065745,0.0,0.0,0.0,69.0512530413993
2020-03-08,72.09754785747593,67.81388319700199,70.05617669905877,72.09754785747593,72.09754785747593,-3.1665723496327947,-3.1665723496327947,-3.1665723496327947,-0.0003025967076380358,-0.0003025967076380358,-0.0003025967076380358,-3.1662697529251567,-3.1662697529251567,-3.1662697529251567,0.0,0.0,0.0,68.93097550784313
2020-03-09,72.12048434756754,67.62021066775537,69.9260105547274,72.12048434756754,72.12048434756754,-3.3833266429934294,-3.3833266429934294,-3.3833266429934294,-0.1013187989967638,-0.1013187989967638,-0.1013187989967638,-3.282007843996666,-3.282007843996666,-3.282007843996666,0.0,0.0,0.0,68.73715770457412
2020-03-10,72.14342083765915,67.65519766267865,69.87848355840308,72.14342083765915,72.14342083765915,-3.3255349260377867,-3.3255349260377867,-3.3255349260377867,0.06890768877174551,0.06890768877174551,0.06890768877174551,-3.394442614809532,-3.394442614809532,-3.394442614809532,0.0,0.0,0.0,68.81788591162136
2020-03-12,72.18929381784235,67.4692445049422,69.74355913147039,72.18929381784235,72.18929381784235,-3.642746811703352,-3.642746811703352,-3.642746811703352,-0.03430953537479679,-0.03430953537479679,-0.03430953537479679,-3.608437276328555,-3.608437276328555,-3.608437276328555,0.0,0.0,0.0,68.54654700613901
2020-03-13,72.21223030793396,67.37417104681788,69.55943031519729,72.21223030793396,72.21223030793396,-3.755915558101615,-3.755915558101615,-3.755915558101615,-0.04603593919966342,-0.04603593919966342,-0.04603593919966342,-3.7098796189019514,-3.7098796189019514,-3.7098796189019514,0.0,0.0,0.0,68.45631474983234
2020-03-14,72.23516679802556,67.31576977968521,69.5797561806643,72.23516679802556,72.23516679802556,-3.783470172760502,-3.783470172760502,-3.783470172760502,0.024297624121561057,0.024297624121561057,0.024297624121561057,-3.807767796882063,-3.807767796882063,-3.807767796882063,0.0,0.0,0.0,68.45169662526506
2020-03-15,72.25810328811717,67.19243528493708,69.4118123736009,72.25810328811717,72.25810328811717,-3.902667924231839,-3.902667924231839,-3.902667924231839,-0.00030259670766448124,-0.00030259670766448124,-0.00030259670766448124,-3.902365327524175,-3.902365327524175,-3.902365327524175,0.0,0.0,0.0,68.35543536388533
2020-03-16,72.28103977820878,67.02754223777205,69.35668249604157,72.28103977820878,72.28103977820878,-4.095355662001414,-4.095355662001414,-4.095355662001414,-0.10131879899672507,-0.10131879899672507,-0.10131879899672507,-3.9940368630046894,-3.9940368630046894,-3.9940368630046894,0.0,0.0,0.0,68.18568411620737
2020-06-07,74.18476845581203,70.07976214408255,72.24438992070183,74.18476845581203,74.18476845581203,-3.0007278354175115,-3.0007278354175115,-3.0007278354175115,-0.00030259670776544215,-0.00030259670776544215,-0.00030259670776544215,-3.000425238709746,-3.000425238709746,-3.000425238709746,0.0,0.0,0.0,71.18404062039453
2020-06-08,74.20770494590364,70.11779530966963,72.4121708820849,74.20770494590364,74.20770494590364,-2.9529709485430766,-2.9529709485430766,-2.9529709485430766,-0.10131879899669609,-0.10131879899669609,-0.10131879899669609,-2.8516521495463807,-2.8516521495463807,-2.8516521495463807,0.0,0.0,0.0,71.25473399736056
2020-06-09,74.23064143599525,70.42694293020156,72.65606217540193,74.23064143599525,74.23064143599525,-2.6279998488910405,-2.6279998488910405,-2.6279998488910405,0.06890768877135336,0.06890768877135336,0.06890768877135336,-2.696907537662394,-2.696907537662394,-2.696907537662394,0.0,0.0,0.0,71.60264158710422
2020-06-10,74.25357792608685,70.71768528162043,72.92124081088357,74.25357792608685,74.25357792608685,-2.447623918468949,-2.447623918468949,-2.447623918468949,0.08876155738594456,0.08876155738594456,0.08876155738594456,-2.536385475854894,-2.536385475854894,-2.536385475854894,0.0,0.0,0.0,71.8059540076179
2020-06-11,74.27651441617846,70.80154501710706,72.92661322780614,74.27651441617846,74.27651441617846,-2.4046226367839973,-2.4046226367839973,-2.4046226367839973,-0.03430953537497297,-0.03430953537497297,-0.03430953537497297,-2.370313101409024,-2.370313101409024,-2.370313101409024,0.0,0.0,0.0,71.87189177939446
2020-06-12,74.29945090627007,70.87140819953494,73.17291336203482,74.29945090627007,74.29945090627007,-2.244987793342497,-2.244987793342497,-2.244987793342497,-0.04603593919989733,-0.04603593919989733,-0.04603593919989733,-2.1989518541426,-2.1989518541426,-2.1989518541426,0.0,0.0,0.0,72.05446311292756
2020-06-13,74.32238739636166,71.29676266649001,73.51423310433842,74.32238739636166,74.32238739636166,-1.9983010940217918,-1.9983010940217918,-1.9983010940217918,0.024297624121618042,0.024297624121618042,0.024297624121618042,-2.0225987181434095,-2.0225987181434095,-2.0225987181434095,0.0,0.0,0.0,72.32408630233986
2020-06-14,74.34532388645327,71.39501824140244,73.62918940167597,74.34532388645327,74.34532388645327,-1.8418899098511943,-1.8418899098511943,-1.8418899098511943,-0.0003025967073541968,-0.0003025967073541968,-0.0003025967073541968,-1.84158731314384,-1.84158731314384,-1.84158731314384,0.0,0.0,0.0,72.50343397660208
2020-06-15,74.36826037654488,71.4121762124358,73.74919365136796,74.36826037654488,74.36826037654488,-1.7576074762605147,-1.7576074762605147,-1.7576074762605147,-0.10131879899665738,-0.10131879899665738,-0.10131879899665738,-1.6562886772638572,-1.6562886772638572,-1.6562886772638572,0.0,0.0,0.0,72.61065290028436
2020-06-16,74.39119686663649,71.86827263253109,74.07923694443284,74.39119686663649,74.39119686663649,-1.3982038975045112,-1.3982038975045112,-1.3982038975045112,0.06890768877153068,0.06890768877153068,0.06890768877153068,-1.4671115862760418,-1.4671115862760418,-1.4671115862760418,0.0,0.0,0.0,72.99299296913198
2020-06-17,74.41413335672809,72.1397174186293,74.32793996714629,74.41413335672809,74.41413335672809,-1.1857407080826161,-1.1857407080826161,-1.1857407080826161,0.08876155738591751,0.08876155738591751,0.08876155738591751,-1.2745022654685336,-1.2745022654685336,-1.2745022654685336,0.0,0.0,0.0,73.22839264864547
2020-06-18,74.4370698468197,72.1379204232658,74.47859654301533,74.4370698468197,74.4370698468197,-1.1132529037314267,-1.1132529037314267,-1.1132529037314267,-0.03430953537510034,-0.03430953537510034,-0.03430953537510034,-1.0789433683563263,-1.0789433683563263,-1.0789433683563263,0.0,0.0,0.0,73.32381694308827
2020-06-19,74.4600063369113,72.46227098300328,74.70157215576263,74.4600063369113,74.4600063369113,-0.9269880603411762,-0.9269880603411762,-0.9269880603411762,-0.04603593919994646,-0.04603593919994646,-0.04603593919994646,-0.8809521211412298,-0.8809521211412298,-0.8809521211412298,0.0,0.0,0.0,73.53301827657013
2020-06-20,74.4829428270029,72.65671651106955,74.93959502982183,74.4829428270029,74.4829428270029,-0.6567799380364793,-0.6567799380364793,-0.6567799380364793,0.02429762412147378,0.02429762412147378,0.02429762412147378,-0.681077562157953,-0.681077562157953,-0.681077562157953,0.0,0.0,0.0,73.82616288896642
2020-06-21,74.50587931709451,72.9193412594323,75.17311284148934,74.50587931709451,74.50587931709451,-0.48019943701961754,-0.48019943701961754,-0.48019943701961754,-0.0003025967074313308,-0.0003025967074313308,-0.0003025967074313308,-0.47989684031218616,-0.47989684031218616,-0.47989684031218616,0.0,0.0,0.0,74.02567988007489
2020-06-22,74.52881551626974,72.99904602968108,75.31184790330752,74.52881551626974,74.52881551626974,-0.3793293734875564,-0.3793293734875564,-0.3793293734875564,-0.10131879899663725,-0.10131879899663725,-0.10131879899663725,-0.27801057449091915,-0.27801057449091915,-0.27801057449091915,0.0,0.0,0.0,74.1494861427822
2020-06-23,74.55175171544495,73.43437929471469,75.70704994273355,74.55175171544495,74.55175171544495,-0.00712962679384174,-0.00712962679384174,-0.00712962679384174,0.06890768877153966,0.06890768877153966,0.06890768877153966,-0.07603731556538139,-0.07603731556538139,-0.07603731556538139,0.0,0.0,0.0,74.54462208865111
2020-06-25,74.5976241137954,73.75672514375151,76.02032165650097,74.5976241137954,74.5976241137954,0.29133560320681556,0.29133560320681556,0.29133560320681556,-0.03430953537472137,-0.03430953537472137,-0.03430953537472137,0.3256451385815369,0.3256451385815369,0.3256451385815369,0.0,0.0,0.0,74.88895971700222
2020-06-26,74.62056031297062,73.95506029575905,76.26515726283594,74.62056031297062,74.62056031297062,0.47805214560434056,0.47805214560434056,0.47805214560434056,-0.04603593919984819,-0.04603593919984819,-0.04603593919984819,0.5240880848041888,0.5240880848041888,0.5240880848041888,0.0,0.0,0.0,75.09861245857496
2020-06-27,74.64349651214584,74.25085601905624,76.62573099385017,74.64349651214584,74.64349651214584,0.7443986890469678,0.7443986890469678,0.7443986890469678,0.02429762412158513,0.02429762412158513,0.02429762412158513,0.7201010649253826,0.7201010649253826,0.7201010649253826,0.0,0.0,0.0,75.38789520119282
2020-06-29,74.6893689104963,74.58192782934049,76.7793771648352,74.6893689104963,74.6893689104963,1.0011395260665656,1.0011395260665656,1.0011395260665656,-0.10131879899659853,-0.10131879899659853,-0.10131879899659853,1.1024583250631639,1.1024583250631639,1.1024583250631639,0.0,0.0,0.0,75.69050843656287
2020-08-16,75.790306470907,78.0455489660324,80.40700988858985,75.790306470907,75.790306470907,3.4471709065329885,3.4471709065329885,3.4471709065329885,-0.0003025967077121322,-0.0003025967077121322,-0.0003025967077121322,3.4474735032407007,3.4474735032407007,3.4474735032407007,0.0,0.0,0.0,79.23747737743999
2020-08-17,75.81324267008222,77.97969116260118,80.19937312536707,75.81324267008222,75.81324267008222,3.2882570110899403,3.2882570110899403,3.2882570110899403,-0.10131879899655462,-0.10131879899655462,-0.10131879899655462,3.389575810086495,3.389575810086495,3.389575810086495,0.0,0.0,0.0,79.10149968117216
2020-08-18,75.83617886925745,78.07903842123729,80.32614995662372,75.83617886925745,75.83617886925745,3.403677416070895,3.403677416070895,3.403677416070895,0.06890768877121613,0.06890768877121613,0.06890768877121613,3.334769727299679,3.334769727299679,3.334769727299679,0.0,0.0,0.0,79.23985628532834
2020-08-20,75.88205126760789,77.98663106534198,80.24283250278695,75.88205126760789,75.88205126760789,3.203540094466571,3.203540094466571,3.203540094466571,-0.03430953537492269,-0.03430953537492269,-0.03430953537492269,3.237849629841494,3.237849629841494,3.237849629841494,0.0,0.0,0.0,79.08559136207447
2020-08-21,75.90498746678313,77.91571344057505,80.16360800182001,75.90498746678313,75.90498746678313,3.1512046265201645,3.1512046265201645,3.1512046265201645,-0.046035939199922264,-0.046035939199922264,-0.046035939199922264,3.1972405657200866,3.1972405657200866,3.1972405657200866,0.0,0.0,0.0,79.0561920933033
2020-08-22,75.92792366595833,78.0119328285621,80.18409435592508,75.92792366595833,75.92792366595833,3.186989791421094,3.186989791421094,3.186989791421094,0.024297624121560814,0.024297624121560814,0.024297624121560814,3.162692167299533,3.162692167299533,3.162692167299533,0.0,0.0,0.0,79.11491345737943
2020-08-23,75.95085986513357,78.04187197626953,80.31387234116201,75.95085986513357,75.95085986513357,3.1343621888474082,3.1343621888474082,3.1343621888474082,-0.00030259670778926906,-0.00030259670778926906,-0.00030259670778926906,3.1346647855551977,3.1346647855551977,3.1346647855551977,0.0,0.0,0.0,79.08522205398097
2020-08-24,75.97379606430879,77.90761543504934,80.16566067028617,75.97379606430879,75.97379606430879,3.0121542779818427,3.0121542779818427,3.0121542779818427,-0.1013187989967244,-0.1013187989967244,-0.1013187989967244,3.113473076978567,3.113473076978567,3.113473076978567,0.0,0.0,0.0,78.98595034229064
2020-08-25,75.996732263484,78.07059151535766,80.30890766007562,75.996732263484,75.996732263484,3.168182642813836,3.168182642813836,3.168182642813836,0.06890768877139344,0.06890768877139344,0.06890768877139344,3.0992749540424427,3.0992749540424427,3.0992749540424427,0.0,0.0,0.0,79.16491490629784
2020-08-27,76.04260466183446,77.98602013761341,80.24489849308866,76.04260466183446,76.04260466183446,3.0573594894062817,3.0573594894062817,3.0573594894062817,-0.03430953537489441,-0.03430953537489441,-0.03430953537489441,3.0916690247811762,3.0916690247811762,3.0916690247811762,0.0,0.0,0.0,79.09996415124074
2020-08-28,76.06554086100968,77.85574649401244,80.28595609244084,76.06554086100968,76.06554086100968,3.051715249114442,3.051715249114442,3.051715249114442,-0.04603593919997139,-0.04603593919997139,-0.04603593919997139,3.0977511883144135,3.0977511883144135,3.0977511883144135,0.0,0.0,0.0,79.11725611012412
2020-08-30,76.11141325936012,78.08854290324585,80.30052638648822,76.11141325936012,76.11141325936012,3.1269160890525174,3.1269160890525174,3.1269160890525174,-0.0003025967078664175,-0.0003025967078664175,-0.0003025967078664175,3.1272186857603836,3.1272186857603836,3.1272186857603836,0.0,0.0,0.0,79.23832934841263
2020-09-01,76.15728565771056,78.31410779386306,80.51734723181444,76.15728565771056,76.15728565771056,3.243746941754727,3.243746941754727,3.243746941754727,0.06890768877140242,0.06890768877140242,0.06890768877140242,3.1748392529833245,3.1748392529833245,3.1748392529833245,0.0,0.0,0.0,79.40103259946528
2020-09-10,76.36371145028758,78.59584952323576,80.93212020186239,76.36371145028758,76.36371145028758,3.3727124870134757,3.3727124870134757,3.3727124870134757,-0.03430953537464281,-0.03430953537464281,-0.03430953537464281,3.4070220223881185,3.4070220223881185,3.4070220223881185,0.0,0.0,0.0,79.73642393730105
